model,dataset,horizon,mode,well,expected,status,raw_status,summary_status,in_forecasting_summary_csv,file_path,reason,n_train,n_test,n_cv_folds,has_test_predictions,has_test_targets,cv_fold_count,mae,rmse,r2,r2_prod,mase
chronos,spe_berg,7,per_well,well_20,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h7_per_well_well_20.json,,250.0,65.0,3.0,True,True,3.0,0.03940712436214908,0.0628810304167063,0.7370106422654039,0.7370106422654039,0.8825249594316713
deeponet,spe_berg,7,per_well,well_20,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h7_per_well_well_20.json,,250.0,65.0,3.0,True,True,3.0,0.26381595056135576,0.2790975610376783,-4.180968568453948,-4.180968568453948,20.439119367356376
lstm,spe_berg,7,per_well,well_20,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h7_per_well_well_20.json,,250.0,65.0,3.0,True,True,3.0,0.747851328273396,0.7578100177497324,-37.1961472606621,-37.1961472606621,57.93972098764749
patchtst,spe_berg,7,per_well,well_20,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h7_per_well_well_20.json,,250.0,65.0,3.0,True,True,3.0,0.08500890155414959,0.09947516045132332,0.34184502032304553,0.34184502032304553,6.586057751458882
tcn,spe_berg,7,per_well,well_20,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h7_per_well_well_20.json,,250.0,65.0,3.0,True,True,3.0,0.7730495421441047,0.7827880554573459,-39.75559662618077,-39.75559662618077,59.891950563045405
timesfm,spe_berg,7,per_well,well_20,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h7_per_well_well_20.json,,250.0,65.0,3.0,True,True,3.0,0.04389662218617869,0.0630567812352134,0.7355384912130281,0.7355384912130281,0.9830675376875445
tirex,spe_berg,7,per_well,well_20,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h7_per_well_well_20.json,,250.0,65.0,3.0,True,True,3.0,0.03301715641231327,0.0567592759390606,0.7857244748122976,0.7857244748122976,0.7394212365141185
chronos,spe_berg,7,per_well,well_21,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h7_per_well_well_21.json,,743.0,188.0,3.0,True,True,3.0,0.03229483400434709,0.053612037144318836,0.69154422647727,0.69154422647727,0.035601276342888045
deeponet,spe_berg,7,per_well,well_21,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h7_per_well_well_21.json,,743.0,188.0,3.0,True,True,3.0,2.0301425019477275,2.032515238886204,-442.33892601830576,-442.33892601830576,0.3963998918395966
lstm,spe_berg,7,per_well,well_21,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h7_per_well_well_21.json,,743.0,188.0,3.0,True,True,3.0,1.2736521334497761,1.2814839875759032,-175.23599382412007,-175.23599382412007,0.24868971880367163
patchtst,spe_berg,7,per_well,well_21,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h7_per_well_well_21.json,,743.0,188.0,3.0,True,True,3.0,0.2675666107391333,0.44235842478839527,-19.999881778098807,-19.999881778098807,0.05224430080899357
tcn,spe_berg,7,per_well,well_21,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h7_per_well_well_21.json,,743.0,188.0,3.0,True,True,3.0,0.9376641489270973,0.9510493365565548,-96.06761030554291,-96.06761030554291,0.18308565377059383
timesfm,spe_berg,7,per_well,well_21,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h7_per_well_well_21.json,,743.0,188.0,3.0,True,True,3.0,0.034227950051200426,0.05550625175801467,0.6693625169466176,0.6693625169466176,0.03773231063083742
tirex,spe_berg,7,per_well,well_21,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h7_per_well_well_21.json,,743.0,188.0,3.0,True,True,3.0,0.029638851667247643,0.05127043676551326,0.7179004988081045,0.7179004988081045,0.032673366537493816
chronos,spe_berg,7,per_well,well_22,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h7_per_well_well_22.json,,1062.0,268.0,3.0,True,True,3.0,0.09813803625799446,0.2598726946392965,0.0631778266944304,0.0631778266944304,0.2034499185763698
deeponet,spe_berg,7,per_well,well_22,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h7_per_well_well_22.json,,1062.0,268.0,3.0,True,True,3.0,0.45885293487546797,0.536726879790736,-2.9961569970761324,-2.9961569970761324,0.41166539517540657
lstm,spe_berg,7,per_well,well_22,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h7_per_well_well_22.json,,1062.0,268.0,3.0,True,True,3.0,0.6414983308137353,0.7008559448067846,-5.8138626261911455,-5.8138626261911455,0.5755278952949744
patchtst,spe_berg,7,per_well,well_22,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h7_per_well_well_22.json,,1062.0,268.0,3.0,True,True,3.0,0.10965166833482064,0.23118391704037236,0.25860255272656985,0.25860255272656985,0.09837530490885371
tcn,spe_berg,7,per_well,well_22,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h7_per_well_well_22.json,,1062.0,268.0,3.0,True,True,3.0,0.7189425511527926,0.7700153276249941,-7.224975082103702,-7.224975082103702,0.645007903260014
timesfm,spe_berg,7,per_well,well_22,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h7_per_well_well_22.json,,1062.0,268.0,3.0,True,True,3.0,0.10102680264346635,0.2374644369314847,0.21777261099822598,0.21777261099822598,0.20943861886343645
tirex,spe_berg,7,per_well,well_22,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h7_per_well_well_22.json,,1062.0,268.0,3.0,True,True,3.0,0.08603668742692039,0.22193720354427682,0.3167241343501459,0.3167241343501459,0.17836261778838702
chronos,spe_berg,7,per_well,well_23,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h7_per_well_well_23.json,,600.0,152.0,3.0,True,True,3.0,1.245099067912066,5.313428634190967,-0.8933273049200514,-0.8933273049200514,2.2549972342526643
deeponet,spe_berg,7,per_well,well_23,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h7_per_well_well_23.json,,600.0,152.0,3.0,True,True,3.0,56.65825170659481,66.97255161225581,-299.7943578955744,-299.7943578955744,43.661263183399974
lstm,spe_berg,7,per_well,well_23,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h7_per_well_well_23.json,,600.0,152.0,3.0,True,True,3.0,1.5439917660297309,4.1597389103071905,-0.16040112130951822,-0.16040112130951822,1.1898113481990835
patchtst,spe_berg,7,per_well,well_23,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h7_per_well_well_23.json,,600.0,152.0,3.0,True,True,3.0,1.064107482594655,3.5500193882191056,0.15484289958414665,0.15484289958414665,0.8200090093422816
tcn,spe_berg,7,per_well,well_23,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h7_per_well_well_23.json,,600.0,152.0,3.0,True,True,3.0,10.501138536441594,13.30896462953404,-10.878580256837285,-10.878580256837285,8.092254165187262
timesfm,spe_berg,7,per_well,well_23,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h7_per_well_well_23.json,,600.0,152.0,3.0,True,True,3.0,1.0718020743557386,3.80052237643382,0.03135959189955939,0.03135959189955939,1.9411392841145003
tirex,spe_berg,7,per_well,well_23,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h7_per_well_well_23.json,,600.0,152.0,3.0,True,True,3.0,1.0659850477275992,4.47233303722302,-0.34135665122380154,-0.34135665122380154,1.930604075072841
chronos,spe_berg,7,per_well,well_24,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h7_per_well_well_24.json,,600.0,152.0,3.0,True,True,3.0,0.37835293016711574,2.59535836913054,-0.029739975477116376,-0.029739975477116376,0.6882527101582419
deeponet,spe_berg,7,per_well,well_24,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h7_per_well_well_24.json,,600.0,152.0,3.0,True,True,3.0,2.787508721638443,3.7697022396870388,-1.1724360454355751,-1.1724360454355751,2.179223442603046
lstm,spe_berg,7,per_well,well_24,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h7_per_well_well_24.json,,600.0,152.0,3.0,True,True,3.0,1.329929915137757,2.883680768191929,-0.27123917251591534,-0.27123917251591534,1.039714934554094
patchtst,spe_berg,7,per_well,well_24,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h7_per_well_well_24.json,,600.0,152.0,3.0,True,True,3.0,1.5794905749030579,3.9639097521835995,-1.4020410286401974,-1.4020410286401974,1.2348169035238494
tcn,spe_berg,7,per_well,well_24,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h7_per_well_well_24.json,,600.0,152.0,3.0,True,True,3.0,8.120970534762941,11.578181064070431,-19.493379323864257,-19.493379323864257,6.348826544887653
timesfm,spe_berg,7,per_well,well_24,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h7_per_well_well_24.json,,600.0,152.0,3.0,True,True,3.0,0.4856794978442945,2.525948342318759,0.024602060175432094,0.024602060175432094,0.8834878865930413
tirex,spe_berg,7,per_well,well_24,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h7_per_well_well_24.json,,600.0,152.0,3.0,True,True,3.0,0.5349505582922384,2.975674218557835,-0.35364152697657203,-0.35364152697657203,0.9731156869399019
chronos,spe_berg,7,per_well,well_25,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h7_per_well_well_25.json,,321.0,83.0,3.0,True,True,3.0,0.5306172477603984,3.1849081016258203,-0.025176841872955213,-0.025176841872955213,9.018476179139551
deeponet,spe_berg,7,per_well,well_25,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h7_per_well_well_25.json,,321.0,83.0,3.0,True,True,3.0,0.7534980587212436,3.2339280273016655,-0.05697733926677628,-0.05697733926677628,36.70197210448467
lstm,spe_berg,7,per_well,well_25,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h7_per_well_well_25.json,,321.0,83.0,3.0,True,True,3.0,1.0471748089010662,3.315250365151517,-0.11080452221153103,-0.11080452221153103,51.006608683280504
patchtst,spe_berg,7,per_well,well_25,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h7_per_well_well_25.json,,321.0,83.0,3.0,True,True,3.0,3.159424521426531,5.102143074810754,-1.6309357478302244,-1.6309357478302244,153.89171784783542
tcn,spe_berg,7,per_well,well_25,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h7_per_well_well_25.json,,321.0,83.0,3.0,True,True,3.0,1.032817095979766,3.310736004858429,-0.10778142765306398,-0.10778142765306398,50.307261985538446
timesfm,spe_berg,7,per_well,well_25,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h7_per_well_well_25.json,,321.0,83.0,3.0,True,True,3.0,0.7636744401541101,3.297193445138769,-0.09873720734042712,-0.09873720734042712,12.97956253065015
tirex,spe_berg,7,per_well,well_25,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h7_per_well_well_25.json,,321.0,83.0,3.0,True,True,3.0,0.5868298145661871,3.225330050753756,-0.051364483669072536,-0.051364483669072536,9.97387613427861
chronos,spe_berg,7,per_well,well_26,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h7_per_well_well_26.json,,322.0,83.0,3.0,True,True,3.0,0.539028451077499,3.222756423465666,-0.029054801553439313,-0.029054801553439313,8.530552094303841
deeponet,spe_berg,7,per_well,well_26,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h7_per_well_well_26.json,,322.0,83.0,3.0,True,True,3.0,0.7306962788823139,3.2612089010645846,-0.05375773620334989,-0.05375773620334989,30.406953662721783
lstm,spe_berg,7,per_well,well_26,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h7_per_well_well_26.json,,322.0,83.0,3.0,True,True,3.0,0.9573624942470951,3.318041404097489,-0.09080505061298183,-0.09080505061298183,39.839366700384836
patchtst,spe_berg,7,per_well,well_26,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h7_per_well_well_26.json,,322.0,83.0,3.0,True,True,3.0,2.606186577867518,4.438987851563251,-0.95232201233702,-0.95232201233702,108.45298765013757
tcn,spe_berg,7,per_well,well_26,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h7_per_well_well_26.json,,322.0,83.0,3.0,True,True,3.0,0.9208039683442107,3.30767383927022,-0.08399903306159717,-0.08399903306159717,38.318032275626585
timesfm,spe_berg,7,per_well,well_26,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h7_per_well_well_26.json,,322.0,83.0,3.0,True,True,3.0,0.8062005198966206,3.3444489518560734,-0.10823709027259554,-0.10823709027259554,12.758761656616475
tirex,spe_berg,7,per_well,well_26,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h7_per_well_well_26.json,,322.0,83.0,3.0,True,True,3.0,0.6173579504075436,3.319598173849337,-0.09182886585142613,-0.09182886585142613,9.770178450241062
chronos,spe_berg,7,per_well,well_27,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h7_per_well_well_27.json,,2442.0,613.0,3.0,True,True,3.0,0.727299414846903,3.432817219866838,0.8033405231633559,0.8032736445796792,2.400154758214686
deeponet,spe_berg,7,per_well,well_27,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h7_per_well_well_27.json,,2442.0,613.0,3.0,True,True,3.0,4.264339418274849,8.719093824143881,-0.2686920588281816,-0.26912732393233885,10.033397306039085
lstm,spe_berg,7,per_well,well_27,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h7_per_well_well_27.json,,2442.0,613.0,3.0,True,True,3.0,4.382520338089364,8.884896111195859,-0.3174017244037701,-0.3178485887242517,10.311460566531581
patchtst,spe_berg,7,per_well,well_27,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h7_per_well_well_27.json,,2442.0,613.0,3.0,True,True,3.0,2.1454695485266626,4.824533250855315,0.6115598373853018,0.6114250111451847,5.047991324547251
tcn,spe_berg,7,per_well,well_27,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h7_per_well_well_27.json,,2442.0,613.0,3.0,True,True,3.0,4.445331177964852,8.921290571952373,-0.3282165552403491,-0.32866399458861073,10.459245733185066
timesfm,spe_berg,7,per_well,well_27,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h7_per_well_well_27.json,,2442.0,613.0,3.0,True,True,3.0,1.3078584425184772,4.030900795825601,0.7288449237691772,0.7287531917702126,4.316052783491853
tirex,spe_berg,7,per_well,well_27,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h7_per_well_well_27.json,,2442.0,613.0,3.0,True,True,3.0,0.7620045676537898,3.4993548674534134,0.7956430125362463,0.7955740721410186,2.514684944742543
chronos,spe_berg,7,per_well,well_28,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h7_per_well_well_28.json,,777.0,196.0,3.0,True,True,3.0,0.24492866148406492,2.0295075415528294,-0.02029948785189961,-0.02029948785189961,0.3398574639738169
deeponet,spe_berg,7,per_well,well_28,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h7_per_well_well_28.json,,777.0,196.0,3.0,True,True,3.0,0.3882592849585475,2.008971177210131,0.0002446390505933538,0.0002446390505933538,0.14196334042515743
lstm,spe_berg,7,per_well,well_28,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h7_per_well_well_28.json,,777.0,196.0,3.0,True,True,3.0,0.3986618125230161,2.0103746745572963,-0.001152737024311401,-0.001152737024311401,0.14576692637693808
patchtst,spe_berg,7,per_well,well_28,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h7_per_well_well_28.json,,777.0,196.0,3.0,True,True,3.0,0.6260624412805624,2.7021566494630522,-0.8087034808691338,-0.8087034808691338,0.22891381847676012
tcn,spe_berg,7,per_well,well_28,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h7_per_well_well_28.json,,777.0,196.0,3.0,True,True,3.0,0.4049085127542735,2.00950069019656,-0.0002824498581897039,-0.0002824498581897039,0.14805097331623687
timesfm,spe_berg,7,per_well,well_28,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h7_per_well_well_28.json,,777.0,196.0,3.0,True,True,3.0,0.3515242769141239,2.1264269758359724,-0.12007544352430943,-0.12007544352430943,0.4877671259598032
tirex,spe_berg,7,per_well,well_28,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h7_per_well_well_28.json,,777.0,196.0,3.0,True,True,3.0,0.26068164273531724,2.045752261544736,-0.03669835548448197,-0.03669835548448197,0.36171594401301804
chronos,spe_berg,7,per_well,well_29,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h7_per_well_well_29.json,,839.0,212.0,3.0,True,True,3.0,0.05330763215003309,0.12420318491802707,0.1276416756899218,0.1276416756899218,0.08156290422154784
deeponet,spe_berg,7,per_well,well_29,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h7_per_well_well_29.json,,839.0,212.0,3.0,True,True,3.0,1.8593952894371475,2.1965763595795256,-271.84880438298774,-271.84880438298774,1.078318241850206
lstm,spe_berg,7,per_well,well_29,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h7_per_well_well_29.json,,839.0,212.0,3.0,True,True,3.0,0.10899542123480949,0.13957707928417046,-0.10168556005060325,-0.10168556005060325,0.063209663734934
patchtst,spe_berg,7,per_well,well_29,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h7_per_well_well_29.json,,839.0,212.0,3.0,True,True,3.0,0.15426903272253484,0.19422853612300928,-1.1333176105509235,-1.1333176105509235,0.08946516810185712
tcn,spe_berg,7,per_well,well_29,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h7_per_well_well_29.json,,839.0,212.0,3.0,True,True,3.0,0.1331260928889169,0.16665339987769004,-0.5705718195653169,-0.5705718195653169,0.07720375287807599
timesfm,spe_berg,7,per_well,well_29,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h7_per_well_well_29.json,,839.0,212.0,3.0,True,True,3.0,0.07514576899073516,0.14182801340919501,-0.13750544467219128,-0.13750544467219128,0.11497616591927516
tirex,spe_berg,7,per_well,well_29,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h7_per_well_well_29.json,,839.0,212.0,3.0,True,True,3.0,0.05069458693506904,0.11776635590199003,0.2157185954180436,0.2157185954180436,0.07756483587750952
chronos,spe_berg,7,per_well,well_3,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h7_per_well_well_3.json,,1101.0,278.0,3.0,True,True,3.0,2.2059482317666723,5.418955435850686,0.39015199574751924,0.39015199574751924,2.020383264182425
deeponet,spe_berg,7,per_well,well_3,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h7_per_well_well_3.json,,1101.0,278.0,3.0,True,True,3.0,11.105413451591719,12.66351075733961,-2.33041761689147,-2.33041761689147,2.6347396772962552
lstm,spe_berg,7,per_well,well_3,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h7_per_well_well_3.json,,1101.0,278.0,3.0,True,True,3.0,4.907390463266442,8.42893850808019,-0.47548982508310345,-0.47548982508310345,1.1642696980093212
patchtst,spe_berg,7,per_well,well_3,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h7_per_well_well_3.json,,1101.0,278.0,3.0,True,True,3.0,5.443851551196068,7.762375336596591,-0.2513526708613636,-0.2513526708613636,1.2915441412216193
tcn,spe_berg,7,per_well,well_3,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h7_per_well_well_3.json,,1101.0,278.0,3.0,True,True,3.0,6.328300983418173,9.206283777819552,-0.7601884347412897,-0.7601884347412897,1.5013782029425478
timesfm,spe_berg,7,per_well,well_3,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h7_per_well_well_3.json,,1101.0,278.0,3.0,True,True,3.0,3.424014231038853,6.008358387277354,0.25027480272722236,0.25027480272722236,3.135985219006294
tirex,spe_berg,7,per_well,well_3,True,ok,ok,ok,True,/app/results/tirex/spe_berg_h7_per_well_well_3.json,,1101.0,278.0,3.0,True,True,3.0,2.11747639507576,5.024622913689956,0.47567882539793616,0.47567882539793616,1.9393537025509415
chronos,spe_berg,7,per_well,well_30,True,ok,ok,ok,True,/app/results/chronos/spe_berg_h7_per_well_well_30.json,,425.0,108.0,3.0,True,True,3.0,1.0386305250288816,4.241911299338883,0.020960189780366845,0.020960189780366845,1.274201258262266
deeponet,spe_berg,7,per_well,well_30,True,ok,ok,ok,True,/app/results/deeponet/spe_berg_h7_per_well_well_30.json,,425.0,108.0,3.0,True,True,3.0,1.3592656511793693,4.329136005004326,-0.019716967101220506,-0.019716967101220506,0.42981112729636417
lstm,spe_berg,7,per_well,well_30,True,ok,ok,ok,True,/app/results/lstm/spe_berg_h7_per_well_well_30.json,,425.0,108.0,3.0,True,True,3.0,1.4664810949532443,4.312103149857802,-0.011708661021380573,-0.011708661021380573,0.46371354417274574
patchtst,spe_berg,7,per_well,well_30,True,ok,ok,ok,True,/app/results/patchtst/spe_berg_h7_per_well_well_30.json,,425.0,108.0,3.0,True,True,3.0,0.9338172993489674,3.8890596508234014,0.1770633682674334,0.1770633682674334,0.2952808126754185
tcn,spe_berg,7,per_well,well_30,True,ok,ok,ok,True,/app/results/tcn/spe_berg_h7_per_well_well_30.json,,425.0,108.0,3.0,True,True,3.0,1.3600348497509325,4.3232587361610895,-0.016950095107082452,-0.016950095107082452,0.43005435429534816
timesfm,spe_berg,7,per_well,well_30,True,ok,ok,ok,True,/app/results/timesfm/spe_berg_h7_per_well_well_30.json,,425.0,108.0,3.0,True,True,3.0,1.0420431545171789,4.238118706625206,0.022710079908451752,0.022710079908451752,1.2783879027746157
